bin,x_axis,tValues,pValues,pValues_bonf,BFs
64,1590.75,-0.845649156440205,0.425707186340432,1,0.449215291599833
65,1616,-1.00933347177299,0.346423645642609,1,0.503742141904984
66,1641.25,-1.23589600096292,0.256358768420948,1,0.604370497610606
67,1666.5,-1.27350037324896,0.243495734340236,1,0.624357209447924
68,1691.75,-1.01744134253456,0.342813063038885,1,0.506809172568376
69,1717,-1.36070867527316,0.215791222022401,1,0.674790258712798
70,1742.25,-1.01469020757367,0.344034879867677,1,0.505764375467244
71,1767.5,-0.965747381088743,0.366342054652457,1,0.487871185791596
72,1792.75,-0.913523037160613,0.391345796922518,1,0.470176247969698
73,1818,-0.547849781476829,0.600819808172181,1,0.381089152182432
74,1843.25,-0.552171759064325,0.598010066103738,1,0.381828940509221
75,1868.5,-1.02192417474519,0.340829458829965,1,0.508520683262227
76,1893.75,-1.01767213566216,0.342710719267603,1,0.506897012908403
77,1919,-1.08214210154134,0.315052571504867,1,0.53262712653575
78,1944.25,-1.02161777981449,0.34096474803023,1,0.508403345360164
79,1969.5,-0.915151238838755,0.390547432851705,1,0.47070686053473
80,1994.75,-0.952996154807984,0.372332215576201,1,0.483420382345507
81,2020,-0.903256676867653,0.396407704958802,1,0.466861122919182
82,2045.25,-0.854700586643105,0.421002921076551,1,0.451882442433108
83,2070.5,-0.438169231657933,0.674466827749531,1,0.364510477567052
84,2095.75,-0.721846087582555,0.493789971633701,1,0.416454820104468
85,2121,-0.482928720063738,0.643883712679531,1,0.370774376364282
86,2146.25,-0.69763376584817,0.507908745677705,1,0.410819242651503
87,2171.5,-0.609670839037447,0.561339834045589,1,0.392322536177308
88,2196.75,-0.229507894201864,0.825036070230386,1,0.343850847833482
89,2222,-0.725599140802024,0.491624687878634,1,0.417350127951427
90,2247.25,-0.279922332015689,0.78762830451058,1,0.347600832579387
91,2272.5,-0.467905493813783,0.654070479429284,1,0.368596247953977
92,2297.75,-0.415983851765117,0.689878711300945,1,0.361654501608167
93,2323,0.130917196649949,0.899523880480871,1,0.338705659588502
94,2348.25,-0.828152408566944,0.434906941186813,1,0.444168262141321
95,2373.5,-0.689349827103099,0.51636201411503,1,0.428538098379046
96,2398.75,-1.05104269439357,0.333716429325415,1,0.541554113562487
97,2424,-0.581718609985727,0.585995615667407,1,0.428335457416507
98,2449.25,-0.785990516216371,0.467468910601331,1,0.476604108928545
99,2474.5,0.121953572731153,0.908817120872919,1,0.399898505394325
100,2499.75,-0.207234983752618,0.845948885878917,1,0.404623185361448
101,2525,-0.0125858648916401,0.99056091282633,1,0.397429672936569
