	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
35	5364219215	223523467759	1636633597.9527686	0.47135281562805176	0.3172606825828552	-11.029556274414062	201.77780151367188	69.15768432617188	0.5667058229446411	0.4800608158111572	0.5257053375244141	-30.711223602294922	9.179963111877441	657.7116088867188		0	1	1	0.6720030903816223	0.3176499605178833	64.17475891113281	201.6702880859375	69.11205291748047	0.4274120032787323	0.4826468825340271	0.5115987062454224	33.204345703125	7.937934398651123	653.4796142578125		0	1	1
36	5364227561	223523476105	1636633597.961354													0	0	0													0	0	0
37	5364235883	223523484427	1636633597.9714622	0.47250157594680786	0.32004955410957336	-10.5989990234375	201.00755310058594	68.83073425292969	0.5667169690132141	0.4801023602485657	0.525439441204071	-30.7126522064209	9.15971851348877	657.6318359375		0	1	1	0.6780104637145996	0.30725955963134766	66.42634582519531	204.54000854492188	70.3301773071289	0.4273957908153534	0.48269158601760864	0.5127337574958801	33.229068756103516	7.921616077423096	653.8201293945312		0	1	1
38	5364244202	223523492746	1636633597.9805775	0.47061601281166077	0.3310805559158325	-11.305709838867188	197.96090698242188	67.53750610351562	0.5668970942497253	0.48013418912887573	0.5253586769104004	-30.794418334960938	9.144734382629395	657.6076049804688		0	1	1	0.672319769859314	0.3024177551269531	64.29345703125	205.8772735595703	70.89781188964844	0.4276180863380432	0.48266392946243286	0.5132308006286621	33.13488006591797	7.9360857009887695	653.96923828125		0	1	1
39	5364252550	223523501094	1636633597.9867013													0	0	0													0	0	0
40	5364260868	223523509411	1636633597.9947462	0.466952919960022	0.3128036856651306	-12.67864990234375	203.0087890625	69.68020629882812	0.566890299320221	0.48023465275764465	0.5251522064208984	-30.78839683532715	9.097634315490723	657.545654296875		0	1	1	0.6758254170417786	0.29847073554992676	65.60737609863281	206.9674072265625	71.36054229736328	0.42754822969436646	0.4827747046947479	0.5136615037918091	33.17341613769531	7.886921405792236	654.0984497070312		0	1	1
41	5364269211	223523517754	1636633598.0033083	0.47299695014953613	0.29913002252578735	-10.413330078125	206.78530883789062	71.28324890136719	0.5670044422149658	0.48022058606147766	0.5250707864761353	-30.83978271484375	9.103767395019531	657.521240234375		0	1	1	0.672518253326416	0.2888686954975128	64.36784362792969	209.619384765625	72.48625183105469	0.4277039170265198	0.4827587604522705	0.5137782692909241	33.10390853881836	7.894651412963867	654.1334838867188		0	1	1
42	5364277538	223523526081	1636633598.0113072													0	0	0													0	0	0
43	5364285865	223523534408	1636633598.0203362	0.47200262546539307	0.2947582006454468	-10.7860107421875	207.99276733398438	71.79578399658203	0.5670011043548584	0.48020827770233154	0.5248012542724609	-30.834455490112305	9.108306884765625	657.4403686523438		0	1	1	0.6617583632469177	0.2829481363296509	60.33500671386719	211.25457763671875	73.18034362792969	0.4276696741580963	0.48275065422058105	0.5136675834655762	33.11790084838867	7.8979597091674805	654.1002807617188		0	1	1
44	5364294195	223523542737	1636633598.0273364	0.4622771143913269	0.29574263095855713	-14.431167602539062	207.72088623046875	71.68037414550781	0.567146360874176	0.48013541102409363	0.5246742963790894	-30.899517059326172	9.141315460205078	657.4022827148438		0	1	1	0.6571098566055298	0.2980605661869049	58.59272766113281	207.0806884765625	71.40863037109375	0.42780953645706177	0.48260197043418884	0.51348876953125	33.05115509033203	7.965385437011719	654.046630859375		0	1	1
